anchor,other,score,byte_class_3gram_jaccard,prefix4_equal,class_equal,message_count_score,message_position_score,unknown_role_score,anchor_class,other_class,anchor_size,other_size,method
00120000:0x06642004,00120000:0x0D5F5002,0.305824,0.7,False,False,0.076923,0.0,0.142857,0x2000,0x5000,3984,280,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x01F95001,0.305439,0.605263,False,True,0.2,0.0,0.333333,0x5000,0x5000,360,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x00B62002,0.305,0.604167,False,False,0.2,0.0,0.333333,0x5000,0x2000,360,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00120000:0x06642004,0.304646,0.637255,False,False,0.153846,0.0,0.266667,0x6000,0x2000,456,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00120000:0x06642004,0.304646,0.637255,False,False,0.153846,0.0,0.266667,0x6000,0x2000,456,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x00006000,0.304646,0.637255,False,False,0.153846,0.0,0.266667,0x2000,0x6000,3984,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00151100:0x00006000,0.304646,0.637255,False,False,0.153846,0.0,0.266667,0x2000,0x6000,3984,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00120000:0x08562001,0.304255,0.510638,False,False,0.333333,0.0,0.5,0x6000,0x2000,312,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00120000:0x08562001,0.304255,0.510638,False,False,0.333333,0.0,0.5,0x6000,0x2000,312,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x00396001,0.304255,0.510638,False,False,0.333333,0.0,0.5,0x2000,0x6000,2072,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00151100:0x00396001,0.304255,0.510638,False,False,0.333333,0.0,0.5,0x2000,0x6000,2072,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01813004,00150100:0x01F95001,0.303141,0.564103,False,False,0.25,0.0,0.4,0x3000,0x5000,592,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00150100:0x011E3000,0.301758,0.461538,False,False,0.4,0.0,0.571429,0x6000,0x3000,312,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00150100:0x011E3000,0.301758,0.461538,False,False,0.4,0.0,0.571429,0x6000,0x3000,312,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00396001,00150100:0x011E3000,0.301758,0.461538,False,False,0.4,0.0,0.571429,0x6000,0x3000,312,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x011E3000,00151100:0x00396001,0.301758,0.461538,False,False,0.4,0.0,0.571429,0x3000,0x6000,496,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00030100:0x00D23001,0.301667,0.4,False,False,0.5,0.0,0.666667,0x6000,0x3000,312,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x00396001,0.301667,0.4,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00150100:0x00396001,0.301667,0.4,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00151100:0x00396001,0.301667,0.4,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00030100:0x01B13005,0.301429,0.6375,False,True,0.142857,0.0,0.25,0x3000,0x3000,96,944,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x02065002,0.300703,0.39759,False,False,0.5,0.0,0.666667,0x6000,0x5000,456,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00150100:0x02065002,0.300703,0.39759,False,False,0.5,0.0,0.666667,0x6000,0x5000,456,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00006000,00150100:0x02065002,0.300703,0.39759,False,False,0.5,0.0,0.666667,0x6000,0x5000,456,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x02065002,00151100:0x00006000,0.300703,0.39759,False,False,0.5,0.0,0.666667,0x5000,0x6000,104,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01CB5000,00150100:0x01F95001,0.300285,0.556962,False,True,0.25,0.0,0.4,0x5000,0x5000,368,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D2E5001,00150100:0x02065002,0.3,0.5,False,True,0.333333,0.0,0.5,0x5000,0x5000,392,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00602000,00150100:0x00F62003,0.3,0.75,False,True,0.0,0.0,0.0,0x2000,0x2000,608,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00120000:0x0D824000,0.299239,0.554348,False,False,0.25,0.0,0.4,0x3000,0x4000,112,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x09592005,00150100:0x00F62003,0.298901,0.747253,False,True,0.0,0.0,0.0,0x2000,0x2000,3848,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00030100:0x00BA3006,0.298423,0.391892,False,False,0.5,0.0,0.666667,0x6000,0x3000,312,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00120000:0x00396001,0.298423,0.391892,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00150100:0x00396001,0.298423,0.391892,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00151100:0x00396001,0.298423,0.391892,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x015D2006,00150100:0x02065002,0.29759,0.493976,False,False,0.333333,0.0,0.5,0x2000,0x5000,1440,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00120000:0x0B3A2007,0.297041,0.58427,False,False,0.2,0.0,0.333333,0x3000,0x2000,112,2640,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x00F62003,0.296629,0.741573,False,True,0.0,0.0,0.0,0x2000,0x2000,2072,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0B3A2007,00150100:0x00F62003,0.296629,0.741573,False,True,0.0,0.0,0.0,0x2000,0x2000,2640,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00030100:0x022C5000,0.296429,0.625,False,False,0.142857,0.0,0.25,0x3000,0x5000,1536,208,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00030100:0x00BA3006,0.296212,0.386364,False,False,0.5,0.0,0.666667,0x6000,0x3000,456,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00120000:0x00006000,0.296212,0.386364,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00150100:0x00006000,0.296212,0.386364,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00151100:0x00006000,0.296212,0.386364,False,False,0.5,0.0,0.666667,0x3000,0x6000,80,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00120000:0x00602000,0.295322,0.544554,False,False,0.25,0.0,0.4,0x5000,0x2000,208,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00120000:0x0D824000,0.294891,0.543478,False,False,0.25,0.0,0.4,0x3000,0x4000,96,1256,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00030100:0x00DC3004,0.294608,0.382353,False,False,0.5,0.0,0.666667,0x6000,0x3000,312,72,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x00396001,0.294608,0.382353,False,False,0.5,0.0,0.666667,0x3000,0x6000,72,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00150100:0x00396001,0.294608,0.382353,False,False,0.5,0.0,0.666667,0x3000,0x6000,72,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00151100:0x00396001,0.294608,0.382353,False,False,0.5,0.0,0.666667,0x3000,0x6000,72,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00120000:0x08562001,0.294481,0.602273,False,False,0.166667,0.0,0.285714,0x3000,0x2000,112,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00120000:0x047A2003,0.293487,0.617647,False,False,0.142857,0.0,0.25,0x6000,0x2000,456,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00120000:0x047A2003,0.293487,0.617647,False,False,0.142857,0.0,0.25,0x6000,0x2000,456,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x00006000,0.293487,0.617647,False,False,0.142857,0.0,0.25,0x2000,0x6000,3920,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00151100:0x00006000,0.293487,0.617647,False,False,0.142857,0.0,0.25,0x2000,0x6000,3920,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00150100:0x01F95001,0.293018,0.378378,False,False,0.5,0.0,0.666667,0x6000,0x5000,312,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00150100:0x01F95001,0.293018,0.378378,False,False,0.5,0.0,0.666667,0x6000,0x5000,312,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00396001,00150100:0x01F95001,0.293018,0.378378,False,False,0.5,0.0,0.666667,0x6000,0x5000,312,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01F95001,00151100:0x00396001,0.293018,0.378378,False,False,0.5,0.0,0.666667,0x5000,0x6000,104,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00030100:0x02465001,0.292602,0.573171,False,False,0.2,0.0,0.333333,0x3000,0x5000,112,360,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00150100:0x00F62003,0.292473,0.731183,False,True,0.0,0.0,0.0,0x2000,0x2000,4936,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x00F62003,0.292473,0.731183,False,True,0.0,0.0,0.0,0x2000,0x2000,3984,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00150100:0x02135003,0.291667,0.375,False,False,0.5,0.0,0.666667,0x6000,0x5000,312,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00150100:0x02135003,0.291667,0.375,False,False,0.5,0.0,0.666667,0x6000,0x5000,312,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00396001,00150100:0x02135003,0.291667,0.375,False,False,0.5,0.0,0.666667,0x6000,0x5000,312,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x02135003,00151100:0x00396001,0.291667,0.375,False,False,0.5,0.0,0.666667,0x5000,0x6000,128,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00150100:0x00602000,0.291453,0.534884,False,False,0.25,0.0,0.4,0x3000,0x2000,96,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00120000:0x0D5F5002,0.290385,0.65625,False,False,0.083333,0.0,0.153846,0x2000,0x5000,720,280,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00120000:0x00602000,0.29,0.53125,False,False,0.25,0.0,0.4,0x6000,0x2000,312,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00120000:0x00602000,0.29,0.53125,False,False,0.25,0.0,0.4,0x6000,0x2000,312,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00602000,00150100:0x00396001,0.29,0.53125,False,False,0.25,0.0,0.4,0x2000,0x6000,2024,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00602000,00151100:0x00396001,0.29,0.53125,False,False,0.25,0.0,0.4,0x2000,0x6000,2024,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00F62003,00150100:0x01813004,0.289157,0.722892,False,False,0.0,0.0,0.0,0x2000,0x3000,320,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D824000,00150100:0x01F95001,0.288736,0.52809,False,False,0.25,0.0,0.4,0x4000,0x5000,1256,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00030100:0x02465001,0.288571,0.428571,False,False,0.4,0.0,0.571429,0x6000,0x5000,312,360,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00120000:0x00396001,0.288571,0.428571,False,False,0.4,0.0,0.571429,0x5000,0x6000,360,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x00396001,0.288571,0.428571,False,False,0.4,0.0,0.571429,0x5000,0x6000,360,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00151100:0x00396001,0.288571,0.428571,False,False,0.4,0.0,0.571429,0x5000,0x6000,360,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x015D2006,0.288235,0.470588,False,False,0.333333,0.0,0.5,0x3000,0x2000,80,1440,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00120000:0x00602000,0.287679,0.569892,False,False,0.125,0.125,0.222222,0x3000,0x2000,112,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00120000:0x0D2E5001,0.286364,0.465909,False,False,0.333333,0.0,0.5,0x3000,0x5000,80,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00120000:0x0B3A2007,0.285556,0.555556,False,False,0.2,0.0,0.333333,0x3000,0x2000,96,2640,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00602000,00150100:0x01F95001,0.284729,0.518072,False,False,0.25,0.0,0.4,0x2000,0x5000,608,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0C843001,00150100:0x00F62003,0.284337,0.710843,False,False,0.0,0.0,0.0,0x3000,0x2000,720,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00030100:0x00602000,0.283874,0.575758,False,False,0.166667,0.0,0.285714,0x6000,0x2000,456,720,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00120000:0x00006000,0.283874,0.575758,False,False,0.166667,0.0,0.285714,0x2000,0x6000,720,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00150100:0x00006000,0.283874,0.575758,False,False,0.166667,0.0,0.285714,0x2000,0x6000,720,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00151100:0x00006000,0.283874,0.575758,False,False,0.166667,0.0,0.285714,0x2000,0x6000,720,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x0D2E5001,0.283529,0.458824,False,False,0.333333,0.0,0.5,0x3000,0x5000,80,392,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0C843001,00150100:0x01F95001,0.283271,0.592105,False,False,0.142857,0.0,0.25,0x3000,0x5000,720,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x00AC2001,0.283117,0.511364,False,True,0.166667,0.166667,0.285714,0x2000,0x2000,2072,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00120000:0x08562001,0.282785,0.573034,False,False,0.166667,0.0,0.285714,0x3000,0x2000,96,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00150100:0x01CB5000,0.282378,0.512195,False,False,0.25,0.0,0.4,0x3000,0x5000,80,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x011E3000,00150100:0x01F95001,0.280617,0.54321,False,False,0.2,0.0,0.333333,0x3000,0x5000,496,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00030100:0x02465001,0.280201,0.542169,False,False,0.2,0.0,0.333333,0x3000,0x5000,96,360,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00150100:0x01CB5000,0.280032,0.506329,False,False,0.25,0.0,0.4,0x3000,0x5000,80,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00602000,00150100:0x00AC2001,0.27991,0.506024,False,True,0.25,0.0,0.4,0x2000,0x2000,608,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00120000:0x02112002,0.279824,0.554455,False,False,0.181818,0.0,0.307692,0x5000,0x2000,208,4936,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
