pattern_type,scope,window,pattern_key,normalized_pattern,count,min_size,max_size,classes,resource_ids,roles,candidate_kind,evidence,confidence,sample_location,sample_raw_hex
exact,unknown_control,unknown_control,e14031e10ebe67a1aedb04e83cc0fc282700b77389e9928ba0765c0282ae4ccd,,1,77,77,0x2000,0x0B3A2007,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053630C,ff ff e0 00 50 00 81 0e 00 84 00 24 f0 c4 3a f0 cd 44 08 81 f0 93 7e ec f1 bb 9c 77 84 9b 08 21 f0 ec 47 ba bc b4 55 f1 6b f1 95 98 86 9a a1 46 09 08 b4 95 21 b4 8a 7e 8a 98 21 20 f0 48 e2 46 0d ff 00 0d 00 ff ff ff ff 50 00 14 00
exact,unknown_control,unknown_control,4c6a9187e918d5b1ce196cbd284b515541e812d4c072d8cfb9ec6db65a005a88,,1,45,45,0x2000,0x0B3A2007,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053636A,ff ff a0 00 28 00 42 0e 00 34 00 9b 79 8a 92 95 21 37 f0 c8 cf 42 08 93 77 8b b9 79 a8 7e 95 42 0d ff 00 0d 00 ff ff ff ff 90 00 3c 00
exact,unknown_control,unknown_control,737f8b7f110f1232518f07c75833033ceb23107104200d704028edea978671d1,,1,1210,1210,0x2000,0x0B3A2007,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005363C0,27 06 03 10 30 0e 5c 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 84 00 21 f0 ec 47 99 88 7b c3 f0 5b f0 9c a0 7e 46 08 88 8c 7f 21 30 f6 a5 d7 f0 a0 6b f5 4b f3 93 9c 43 08 ba 8a 21 7d be b4 7c f1 52 f5 bd 91 08 bd f2 48 2f f0 da 32 f0 d7 f0 ca f2 41 0d ff 00 02 02 05 00 05 00 00 ea a9 20 00 05 00 06 00 00 76 86 30 00 10 30 06 5e 03 00 02 27 06 01 10 30 b6 5c 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 84 00 75 a0 21 f0 ec 47 ce 47 3d f0 08 dc f1 2d f1 21 7d be 9d bb f0 7f 75 bd 9f 43 08 86 c2 9c 86 9a 9c bb 21 ab f5 aa f4 9a 08 ce f5 be 9a 80 b5 ba 7e 95 92 21 20 f0 20 f0 43 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00 52 0e 00 3e 00 90 c2 9c 34 f1 9a f5 9c 44 f6 2e f6 99 08 9d f1 c1 da f4 77 a3 f1 95 92 54 f6 d7 f0 82 f5 70 f1 7f 08 ce f5 be bd 9a a1 46 0d ff 00 02 03 00 02 27 06 02 10 30 a6 5d 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 90 be 9c bb 21 ab f5 aa f4 9d 2e f4 95 98 82 be 43 08 ce f5 a0 61 f2 9d ad be 94 b0 95 92 c2 93 ba 43 08 7d be a1 21 2f f0 da 32 f0 4d f0 ad f6 99 08 38 f5 de f3 9c c2 93 95 98 88 43 0d ff 00 0d 00 ff ff ff ff 80 00 28 00 52 0e 00 41 00 90 be 99 21 c4 f5 77 8e 9d 08 75 9c 92 b0 99 7f 46 44 0d ff 00 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 84 00 77 b6 21 90 a0 ab f5 aa f4 7f 88 08 30 f6 a5 a0 a4 9a 96 b4 6f f0 7b 98 80 92 bb 08 23 f6 95 98 b6 bd 46 08 9c c2 98 2e f4 79 7e bb 9f 7a 46 0d ff 00 0d 00 ff ff ff ff c0 00 28 00 42 0e 00 37 00 90 bc b5 c6 f3 5a f5 bc 95 98 c2 93 ba 43 08 90 a0 ab f5 aa f4 b4 21 26 f5 78 f1 93 ba 9c 43 0d ff 00 02 03 00 05 27 06 03 10 30 05 5e 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 46 9d 8a 98 b4 21 21 f0 ec 47 94 b5 c2 98 a2 08 4e 34 f5 95 98 92 c0 46 4f 9a 7e 2e f4 95 98 88 08 c8 c5 3a f0 d1 c1 21 f0 e3 3a f0 9a 80 92 43 08 75 be 86 90 21 c0 f3 b3 98 92 26 f5 7d f0 93 ba 43 0d ff 00 02 02 05 00 05 00 00 76 86 30 00 05 00 06 00 00 4a 01 41 00 10 30 02 60 03 00 02 27 06 01 10 30 8d 5e 0d 00 ff ff ff ff 90 00 3c 00 42 0e 00 2f 00 7d 95 88 c2 08 9c 9d 21 a4 9a bc 99 08 ec 35 f0 ec 35 f0 8a 98 c2 93 44 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 96 77 9d 43 08 7d f0 7a 58 f3 95 94 b5 95 92 ba 43 08 b0 f7 bb 7e 82 95 98 08 61 f0 88 77 7d f0 93 95 92 9c 74 46 99 aa aa 46 0d ff 00 02 03 00 02 27 06 02 10 30 a1 5f 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 84 00 62 f4 84 f2 b0 92 08 cd da ef 9d 42 f1 95 92 c2 93 ba 08 90 8a 92 bb 21 75 a0 21 f0 ec 47 94 b5 c2 08 7d be a0 7d f0 7a 8a f0 95 98 88 46 07 0e 00 84 00 7d be a0 7f f1 c1 21 26 f2 95 5a f5 83 9d a1 f0 98 08 4e 8d 95 9a 34 f5 95 98 92 a0 ba 08 21 79 be 8a 77 c0 4f 21 93 95 98 43 08 79 a1 47 47 95 43 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00 42 0e 00 38 00 90 79 7e 46 08 ba 7e 95 92 9c 21 7d 95 88 c2 08 cd 33 f0 bb be 98 bd 93 84 93 84 9b 46 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00 81 0e 00 84 00 75 a0 22 f3 ca f2 21 9d f1 c1 9c f3 8b 92 9f 43 08 86 86 b0 99 2c f0 3e f0 bb be 94 b5 75 08 b4 79 ea f2 4f f4 8c bd 8a 7e 9c 77 ba 43 0d ff 00 0d 00 ff ff ff ff b0 00 28 00 42 0e 00 38 00 3e f4 8e 9d 9c 43 08 ee f5 9c bb 21 e1 e2 93 7e bb ba 43 0d ff 00 02 03 00 05 27 06 03 10 30 01 60 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 29 f0 e4 43 21 86 79 a1 f0 7b 98 b4 21 7d be 08 ec d9 3a f0 c9 f3 99 62 f0 b4 79 84 8a 98 9f 08 99 95 7e 77 aa f0 9a 21 c9 f3 b4 f0 7f 75 bd c2 93 08 75 be c1 28 f0 3e f0 de 3a f0 e9 8c bc b5 75 46 43 0d ff 00 02 02 05 00 05 00 00 4a 01 41 00 05 00 06 00 00 c6 02 41 00 10 30 d6 61 03 00 02 27 06 01 10 30 86 60 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 84 00 86 a0 45 f2 70 f0 c3 f0 97 f1 46 21 e3 34 f0 3a f0 db 93 43 08 ab f5 aa f4 9a 4d f0 8b f6 9d 41 f1 85 98 08 bf f1 8a 77 d7 f0 c1 f1 c1 94 f2 b3 bd c2 93 43 0d ff 00 0d 00 ff ff ff ff 80 00 14 00
exact,unknown_control,unknown_control,1cd5ead0707888e070975c8289ef2c9dc83e5fc74ff0fbf0275aacc6d084456a,,1,923,923,0x2000,0x0B3A2007,resource_tail,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053688D,02 03 00 02 27 06 02 10 30 7d 61 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 cd da ef a0 21 21 f0 ec 47 94 b5 c2 93 ba 43 08 77 96 b4 6c f0 8d 08 4e 34 f5 95 98 92 c0 4f 21 95 98 08 2e f4 95 98 82 be bd c2 93 43 0d ff 00 0d 00 ff ff ff ff c0 00 50 00 42 0e 00 38 00 46 95 9a 9d 21 77 77 4a f1 8a 98 08 d5 3f f0 e4 9a b6 bb be 94 b0 95 98 46 08 9c 74 21 7d 95 88 c2 08 75 c2 92 21 77 82 96 93 ba 44 0d ff 00 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 84 00 b2 95 46 43 09 21 9d f1 9d 4a f1 48 f9 9c c2 98 08 a8 f3 e4 f3 9c 77 93 bf 95 43 08 7d be a1 ab f5 aa f4 c1 9d f1 8a 98 bd c2 93 08 4d f4 a0 ab f5 aa f4 ba bc b4 9f 41 0d ff 00 0d 00 ff ff ff ff d0 00 14 00 42 0e 00 38 00 4a f1 48 f9 db f0 c0 f0 a0 24 f6 3b f5 93 95 96 47 a0 46 0d ff 00 02 03 00 05 27 06 03 10 30 d5 61 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 59 f1 5a f1 9d a1 7b f0 7e bb 9c 77 88 46 08 7d be a1 2f f0 da 32 f0 4d f0 ad f6 9d c1 f1 80 98 80 98 08 4d f4 ba 79 b6 82 46 43 08 90 79 9a b4 21 86 be 7f 7a f2 a3 f4 93 95 41 0d ff 00 02 02 05 00 05 00 00 c6 02 41 00 10 30 1e 64 03 00 02 27 06 01 10 30 7f 62 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 75 a0 aa f4 43 08 7f f1 a0 c0 f0 99 48 f3 a0 61 f2 9a e3 36 f0 47 c1 46 43 08 7d be a0 9d f1 c1 d5 d3 9d 8a b6 7f 95 98 08 af f1 8e c2 46 21 a1 f1 77 ec f1 bb 8e 98 b6 bd 41 0d ff 00 0d 00 ff ff ff ff c0 00 50 00 12 0e 00 12 00 90 c2 9c 46 43 09 0e 00 11 00 08 90 a0 d7 f0 a0 86 9a c1 21 9d f0 78 f1 9d 08 9d f1 8a 98 77 92 a0 9c bb 08 54 f1 e5 f1 b0 99 9d f1 8c ab 80 99 8c 95 43 0d ff 00 02 03 00 02 27 06 02 10 30 d5 63 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 84 00 20 f0 e4 41 09 08 77 95 21 77 b0 08 45 f2 7e bb 31 f3 7f c8 f5 86 7b 92 91 08 54 f1 e5 f1 b0 99 ab f5 aa f4 c1 9d f1 8e 21 9a 46 43 0d ff 00 0d 00 ff ff ff ff a0 00 50 00 12 0e 00 11 00 90 79 99 8c 95 43 09 0e 00 0f 00 08 9d f1 a0 a5 f0 a1 21 5f f3 62 f0 99 8c 46 08 86 a0 eb f2 97 f2 c1 78 f2 79 a0 a1 08 9d f1 93 84 9c c2 99 8c 41 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 46 9d f1 46 44 09 08 90 79 7e 46 09 21 90 79 93 95 92 a0 7e 46 43 09 08 7d be 7f ca f2 62 f3 95 98 77 92 ba 43 08 75 bc 7f 9a 79 21 45 f2 a0 31 f3 43 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00 12 0e 00 0f 00 75 bc 7f 9a 79 93 9c c2 98 46 08 c0 92 8a 21 78 f1 92 bc c0 f0 a0 da f0 c1 08 2e f4 95 92 93 84 99 8c 46 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 84 00 90 a0 78 f1 92 bc c0 f0 c1 b2 f0 be 98 92 c2 93 43 08 90 79 88 21 e1 f0 77 a0 a1 ab f5 aa f4 8b b5 9c 77 08 ab f5 aa f4 c1 92 a8 bb 7e 8a 92 21 75 a0 61 f2 7f 08 26 f2 a0 e1 f0 9c c2 93 41 0d ff 00 02 03 00 05 27 06 03 10 30 1d 64 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 84 00 ba 79 8a 43 08 75 a0 61 f2 c1 6d f0 8a 98 08 7d be b4 ed f0 c2 99 b6 bd 41 08 61 f2 55 50 46 f7 21 7d be a1 9d f1 a0 e8 f8 93 41 0d ff 00 02 02 02 00
exact,unknown_control,unknown_control,a01fbd4bf3df1aae21d44a7b3a9f6303cb7438c473b83f5bd16b61d24ee3479c,,1,75,75,0x3000,0x0C843001,pre_message,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536C2C,00 16 df 0f 00 05 00 06 00 00 a6 e0 0f 00 10 30 0c 65 03 00 02 0e 06 00 10 30 d6 64 0d 0a c0 00 40 01 80 00 28 00 12 0e 00 13 00 7b 95 21 37 f0 c8 cf 46 42 08 9b 86 aa 42 f1 82 a0 46 44 0d ff 00 0d 0a 90 00 40 01 e0 00 50 00
exact,unknown_control,unknown_control,8cb9667b498569e535ee0b86ef8774d725844863a0a748b27d9cec1586af081a,,1,6,6,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536CB3,40 01 e0 00 28 00
exact,unknown_control,unknown_control,2781f38f7ff96d301755ac20635ddd1e62ff17a140e19bf75a0eb70811c826fa,,2,4,4,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536CD7,03 00 00 0e
exact,unknown_control,unknown_control,b52b2f8e390e7e953dab79a7b3a5ba9e33405136b4dc357a17f1703d4a2cdf09,,1,23,23,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536CDB,06 01 02 03 00 05 0e 06 01 10 30 0b 65 0d 0a 98 00 40 01 d0 00 28 00
exact,unknown_control,unknown_control,4b9cc65828b0ba1d6d6e6ab00c76fecbc5d7720a6cfb1193f8d51ef1744c4794,,1,40,40,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536D16,05 00 00 a6 e0 0f 00 05 00 06 00 00 50 e1 0f 00 10 30 4b 66 03 00 02 0e 06 00 10 30 f9 65 0d 0a b8 00 40 01 90 00 3c 00
exact,unknown_control,unknown_control,228638573026cdc4235c04058400d9d780d126ce8d1bb6fb6351be6ec6b78d93,,1,81,81,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536D68,40 01 c0 00 50 00 32 0e 00 2b 00 24 f0 c4 3a f0 cd a0 5b f1 a1 f1 b9 f5 80 f4 88 46 08 21 f0 d1 e3 9d c1 f5 84 98 08 75 77 96 9d 8e f4 e6 f1 8a 98 bd 6b f2 dc f2 c1 08 41 f1 7f 8a a1 8a 9c 77 95 98 9c 46 0d ff 00 0d 0a 98 00 40 01 d0 00 50 00
exact,unknown_control,unknown_control,109fc527daa60544c3a4918913b0b3ee2f9ad83d53caa35b84691499a6e27ba4,,1,117,117,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536DFE,06 01 02 03 00 05 0e 06 01 10 30 4a 66 0d 0a 90 00 40 01 e0 00 50 00 32 0e 00 2a 00 b0 21 86 95 94 b4 21 22 f6 95 98 86 86 7e bb 08 88 f0 bd bb f0 a1 9f 7a 88 46 09 0e 00 2b 00 08 8a f0 bb be 92 b4 c2 c1 08 8a f0 bc 89 f1 8c b0 99 a1 9c 43 0d ff 00 02 02 05 00 05 00 00 50 e1 0f 00 05 00 06 00 00 82 e1 0f 00 10 30 9d 66 0d 0a 90 00 40 01 e0 00 3c 00
exact,unknown_control,unknown_control,82c83c1c676d1056fc070a6e3007a10d9acbd9c44f89e06691cfa68ca1db2ae6,,1,29,29,0x3000,0x0C843001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536EA8,00 00 82 e1 0f 00 05 00 06 00 00 9a e2 0f 00 10 30 e8 66 0d 0a 98 00 40 01 d0 00 28 00
exact,unknown_control,unknown_control,b0acc8f7a922667f2264b0d750ea0947a2aed18b1a2104f7742e14d920cf2757,,1,38,38,0x3000,0x0CDE3000,pre_message,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536EFC,00 b4 69 0f 00 05 00 06 00 00 a6 e0 0f 00 10 30 bd 67 03 00 02 0f 06 00 10 30 78 67 0d 0a 98 00 40 01 d0 00 14 00
exact,unknown_control,unknown_control,aa9e2c15bfb2f5e431c4d633b2dce28ebc433ff14c659d29b7303ba95a80b012,,1,4,4,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536F3B,0d 0a 98 00
exact,unknown_control,unknown_control,fef00b935970be0e7f16f6931133858337000c21614dbffb2123d491dd55f057,,1,6,6,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536F3F,40 01 d0 00 50 00
exact,unknown_control,unknown_control,06275596931bbdd335b8744691a9006554a1f4e04d7533dc32f69eebb7c5c78d,,1,23,23,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536F7D,06 01 02 03 00 05 0f 06 01 10 30 bc 67 0d 0a 90 00 40 01 e0 00 50 00
exact,unknown_control,unknown_control,2e9e70e2f124e59e5a916f50a74b982aaf14c18bc5b0c819dbc4136b1526c6d5,,1,30,30,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00536FC7,05 00 00 a6 e0 0f 00 05 00 06 00 00 50 e1 0f 00 10 30 00 68 0d 0a 98 00 40 01 d0 00 28 00
exact,unknown_control,unknown_control,59ae52d4a2d6c0cd784e35f3f305e4288a7a0d9a8a05435d5d05335b9a1ec2be,,1,29,29,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053700B,00 00 50 e1 0f 00 05 00 06 00 00 82 e1 0f 00 10 30 63 68 0d 0a 98 00 40 01 d0 00 50 00
exact,unknown_control,unknown_control,10101d06e17544662c4c441ee4cb304715c6f5c9d6d4067911b9cd006a7da6c4,,1,30,30,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053706D,05 00 00 82 e1 0f 00 05 00 06 00 00 9a e2 0f 00 10 30 a3 68 0d 0a a0 00 40 01 c0 00 28 00
exact,unknown_control,unknown_control,04b0580235425426b0da070b26e42f3e9fc5cf1bf0c2bff7e707732cbafeb2b5,,1,39,39,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005370AE,00 00 9a e2 0f 00 05 00 06 00 00 ee 06 10 00 10 30 6d 69 03 00 02 0f 06 00 10 30 32 69 0d 0a 98 00 40 01 d0 00 3c 00
exact,unknown_control,unknown_control,665543a3099f28be84221d8e5e40260ddeaeaca206a9c828e40f0554bbd699e9,,1,4,4,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00537101,0d 0a b0 00
exact,unknown_control,unknown_control,60266e63e82483a10a3aacb78d1d4fbde54fe399fa5436c8a505a2f7864626c3,,1,73,73,0x3000,0x0CDE3000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00537105,40 01 a0 00 3c 00 12 0e 00 10 00 79 c2 21 2c f0 3a f0 e9 9d 43 08 9c c2 93 7e b4 f0 b5 f0 08 96 f3 8a b1 93 9f 21 37 f0 c8 cf 43 0d ff 00 03 00 00 0f 06 01 02 03 00 05 0f 06 01 10 30 6c 69 0d 0a b0 00 40 01 a0 00 3c 00
exact,unknown_control,unknown_control,e6156ac5c525821e7cba6affda0463c194ed14c0e1c105fa548e1ce52beeba4b,,1,5,5,0x3000,0x0CDE3000,resource_tail,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00537173,02 02 02 00 00
exact,unknown_control,unknown_control,4e9b1e418aa675ed369dfcd395754e3d5a3d0431a803eb5999ea30cbc39ba2be,,1,18,18,0x5000,0x0D2E5001,pre_message,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053717C,00 d8 e0 0f 00 13 ff 2d 0d 05 30 00 40 01 a0 00 14 00
exact,unknown_control,unknown_control,2237e1a8ee13d253ca9a45af2716e4b1fe2b045155a1fee2b6e1629daf28eb3c,,1,4,4,0x5000,0x0D2E5001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005371A6,0d 06 30 01
exact,unknown_control,unknown_control,a843d3d5087e52bf91bd5df2e43755a4e006b1233a47bcc96a3b6dca1c0a1509,,1,36,36,0x5000,0x0D2E5001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005371AA,40 01 90 00 14 00 32 0e 00 27 00 7d 79 21 13 ff 0f b4 9a b4 9a a1 9c 0d ff 00 0d 06 00 01 40 01 c0 00 28 00
exact,unknown_control,unknown_control,779279b0ff2584444178558bf71b7255358e246a5cf7f820521afe500118523e,,1,4,4,0x5000,0x0D2E5001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005371F3,0d 06 60 01
exact,unknown_control,unknown_control,34794c875413069ef14185c64d07ec460c6e36f6a83f9668a63bf40073c44cf0,,1,220,220,0x5000,0x0D2E5001,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005371F7,40 01 60 00 14 00 32 0e 00 2d 00 13 ff 0f 41 21 21 21 21 21 0d ff 00 0d 06 e0 00 40 01 e0 00 3c 00 32 0e 00 2a 00 13 ff 0f b0 21 13 ff 0f b0 74 21 13 ff 0f 90 79 77 79 86 95 92 13 ff 1e 08 24 f0 c4 3a f0 cd 9a a0 ac f4 c1 f5 99 08 a8 f1 bc e6 f1 c1 9b f1 3b f2 a1 92 77 94 b0 95 98 9c 0d ff 00 0d 05 30 00 40 01 90 00 28 00 12 0e 00 0e 00 13 ff 0f 75 a0 13 ff 0f 21 9b 79 8a 98 08 b4 f0 9d d1 d7 3c f0 7f 46 46 44 0d ff 00 0d 06 f0 00 40 01 d0 00 3c 00 32 0e 00 27 00 24 f0 c4 3a f0 cd 7f 6c f4 eb f4 c2 93 a0 88 13 ff 1e 08 87 d9 f0 57 f6 9c 86 95 92 21 13 ff 0f 86 94 9a bb 08 41 f1 85 b4 7e 82 be b4 8a 9f 7a a0 9d ba 0d ff 00 0d 06 f0 00 40 01 d0 00 14 00
exact,unknown_control,unknown_control,64060f48883251af6c3857f211acf17f4795909fbec54b0408bd1b4117c3a6c6,,1,17,17,0x5000,0x0D2E5001,resource_tail,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005372EF,11 00 01 20 06 20 00 05 00 00 00 00 0a e1 0f 00 02
exact,unknown_control,unknown_control,59a29bba20a0a0ce73049ae7d85a12949108050728b54841a3f02b78a74d8a30,,1,55,55,0x5000,0x0D5F5002,pre_message,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00537304,06 00 01 40 01 c0 00 28 00 32 0e 00 27 00 ba 8a 21 88 f0 43 f4 93 43 13 ff 14 08 b2 f0 be e3 f0 a1 9f 7a 9c 21 37 f0 c8 cf 44 0d ff 00 0d 09 30 00 40 01 c0 00 28 00
exact,unknown_control,unknown_control,2aeca33b2ad0963151389260fcdc020c2fa149f619d1a1bdc4e43dfd14b0b5dd,,1,189,189,0x5000,0x0D5F5002,resource_tail,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053735B,05 00 02 04 00 01 00 00 00 10 30 9b 6b 0d 06 00 01 40 01 c0 00 3c 00 32 0e 00 2a 00 7d 77 7d 77 21 8a b5 75 9f 7a 9c 74 13 ff 14 08 60 f6 74 21 df f0 82 88 f0 43 f4 8a 92 82 98 08 92 b0 c2 9f 7a c2 93 8f 0d ff 00 02 05 00 02 04 00 02 00 00 00 10 30 0b 6c 0d 06 20 01 40 01 a0 00 3c 00 32 0e 00 28 00 77 89 b8 7e c2 43 13 ff 14 08 db 3c f0 3d f0 9a 6c f1 6d f1 9d e9 f5 94 92 08 23 f2 5e f2 a0 62 f0 c8 f0 93 f2 aa 43 0d ff 00 1f 04 15 00 00 00 ff ff ff ff 00 00 00 00 00 00 00 00 11 00 01 20 06 20 00 13 ff 1e 06 01 8a 08 05 00 00 00 00 bc 06 10 00 02 02 00 00 00 00
exact,unknown_control,unknown_control,c24ea46c34e39695edc918e70b512bea81d346e70ec142ef084f7bf3b8836536,,1,251,251,0x4000,0x0D824000,pre_message,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053741C,00 00 60 21 00 10 30 8d 6c 06 03 0a 1c 10 30 29 6c 10 00 9e 6d 06 03 0b 1c 10 30 35 6c 10 00 9e 6d 06 03 0c 1c 10 30 41 6c 10 00 9e 6d 06 03 0e 1c 10 30 4d 6c 10 00 9e 6d 06 03 0f 1c 10 30 59 6c 10 00 9e 6d 06 03 11 1c 10 30 65 6c 10 00 9e 6d 06 03 12 1c 10 30 71 6c 10 00 9e 6d 06 03 13 1c 10 30 7d 6c 10 00 9e 6d 06 03 14 1c 10 30 89 6c 10 00 9e 6d 10 00 05 6d 06 03 0a 1c 10 30 99 6c 10 00 9e 6d 06 03 0b 1c 10 30 a5 6c 10 00 9e 6d 06 03 0c 1c 10 30 b1 6c 10 00 9e 6d 06 03 0d 1c 10 30 bd 6c 10 00 9e 6d 06 03 0e 1c 10 30 c9 6c 10 00 9e 6d 06 03 0f 1c 10 30 d5 6c 10 00 9e 6d 06 03 11 1c 10 30 e1 6c 10 00 9e 6d 06 03 12 1c 10 30 ed 6c 10 00 9e 6d 06 03 13 1c 10 30 f9 6c 10 00 9e 6d 06 03 14 1c 10 30 05 6d 10 00 9e 6d 0d 09 ff ff ff ff 40 00 28 00
exact,unknown_control,unknown_control,827c26d7912c2e6767e2db5762edf4f9a6844257c54c3bcadf4ed2decd757996,,1,131,131,0x4000,0x0D824000,between_messages,exact_bytes,identical raw bytes,HIGH,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053752D,00 01 00 00 00 10 30 8f 6d 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a a8 00 40 01 b0 00 50 00 42 0e 00 36 00 77 77 7e 21 37 f0 c8 cf 08 99 f2 aa 49 f1 a5 a7 f0 7f 95 92 bb 08 b0 95 8c 83 21 e0 f5 77 f5 c1 b3 89 8e 08 90 a0 2c f1 7f 49 f1 4e f1 a0 3e f5 93 43 0d ff 00 06 01 80 36 06 01 91 08 13 ff 0a 10 00 b6 70 02 05 00 02 04 00 02 00 00 00 10 30 9d 6d 02 02 0d 09 ff ff ff ff 70 00 3c 00
