id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0011_NAME,ITEM,key_item,GR3.MDZ,GR3.MDT,ITEM_RECORD_0011,,0,0xDA12,0x000EE4,D6 EB A6 C9 E7 CC C4 C9,フライトユニット,플라이트 유닛,84 F7 66 6B D2 20 A8 B7 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0377_NAME,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0377,,0,0xE1FF,0x003CA4,B1 A5 EA D3 27 ED,クィンヒール,퀸 힐,EB F6 20 70 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0377_DESC,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0377,,1,0x10E64,0x003CB0,B5 F7 32 F0 D5 EA D3 27 ED 79 9B F0 5B F0 81 94 59 8A F4 85 F1 8B F1,靴／ピンヒールで気分はもう女王様,신발／핀 힐을 신으면 기분은 이미 여왕님,B0 6C F9 32 F0 91 F7 20 70 F7 A1 20 B0 82 80 20 6D CF 5D 20 6B 9C 20 95 36 F6 B7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0378_NAME,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0378,,0,0xE206,0x003CC4,42 F2 80 D0 A6 D3 27 ED,虹のハイヒール,무지개 하이힐,97 6F 57 F3 20 61 6B 70 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0378_DESC,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0378,,1,0x10E86,0x003CD0,B5 F7 32 F0 D2 F1 80 BE F3 22 F2 79 D3 F1 68 F0 7A F1 C2 F5 80 36 F0 37 F0 5F 79 60 9D,靴／光の屈折で神出鬼没の攻撃ができる,신발／빛의 굴절로 종횡무진 공격할 수 있다,B0 6C F9 32 F0 2B F4 75 20 6D F6 3D F1 79 20 85 F3 C4 F4 97 C5 20 D8 F5 B3 F4 AD 20 8B 20 5E 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0379_NAME,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0379,,0,0xE20F,0x003CE4,4A F0 8A F4 80 D0 A6 D3 27 ED,魔女のハイヒール,마녀의 하이힐,5C DE 75 20 61 6B 70 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0379_DESC,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0379,,1,0x10EAE,0x003CF0,B5 F7 32 F0 4A F0 8A F4 5F ED F3 A2 79 51 F9 57 78 57 9D 4A F0 4B F0 80 B3 F0 B5 F7,靴／魔女が好んで履いている魔法の木靴,신발／마녀가 즐겨 신는 마법의 나막신,B0 6C F9 32 F0 5C DE 4A 20 4C F5 B1 F4 20 B0 73 20 5C 78 F9 75 20 50 C0 F8 B0,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0380_NAME,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0380,,0,0xE21A,0x003D04,AE EB BB 80 B5 F7,ガラスの靴,유리구두,A8 6A 9D 8A,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0380_DESC,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0380,,1,0x10ED5,0x003D10,B5 F7 32 F0 81 F0 9D 86 F1 80 84 F1 A1 C9 F2 59 BB F1 6A 57 B5 F7,靴／見る者の心を奪う美しい靴,신발／보는 이의 마음을 빼앗는 아름다운 구두,B0 6C F9 32 F0 89 73 20 6B 75 20 5C B1 A1 20 BF F4 42 F9 73 20 70 B2 F8 72 E9 20 9D 8A,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0381_NAME,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0381,,0,0xE221,0x003D24,2C F2 C7 F1 80 D2 EA D8 BB,妖精のパンプス,요정의 펌프스,52 93 75 20 B1 F5 6E F7 BC,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0381_DESC,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0381,,1,0x10EF6,0x003D30,B5 F7 32 F0 2C F2 C7 F1 5F 30 F1 75 72 7A 2C F7 68 9E 9D D2 EA D8 BB,靴／妖精が作ったと噂されるパンプス,신발／요정이 만들었다고 전해지는 펌프스,B0 6C F9 32 F0 52 93 6B 20 55 85 9E 72 43 20 BB 74 6F 73 20 B1 F5 6E F7 BC,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0382_NAME,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0382,,0,0xE22B,0x003D44,42 F0 A3 F0 80 D0 A6 D3 27 ED,大地のハイヒール,대지의 하이힐,8D 6F 75 20 61 6B 70 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0382_DESC,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0382,,1,0x10F18,0x003D50,B5 F7 32 F0 42 F0 A3 F0 80 85 F0 79 8D F1 9B 9E 72 D0 A6 D3 27 ED,靴／大地の力で守られたハイヒール,신발／대지의 힘으로 지켜지는 하이힐,B0 6C F9 32 F0 8D 6F 75 20 85 F7 82 79 20 6F 3A F6 6F 73 20 61 6B 70 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0401_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0401,,0,0xE236,0x003FA4,84 6C 57 80 C3 E4 27 E1,ひすいのチャーム,비취 참,98 35 F3 20 C0 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0401_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0401,,1,0x10F38,0x003FB0,59 F0 6B F1 BD F1 32 F0 4A F0 85 F0 A1 43 F2 85 72 D3 BB A6 49 F1 60 8B F0 C8 F0,装飾品／魔力を帯びたヒスイ付き宝石,장식품／마력을 띤 비취가 박힌 보석,86 EB 50 F7 32 F0 5C 93 F8 A1 20 78 F8 20 98 35 F3 4A 20 68 F9 60 F7 20 89 E2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0402_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0402,,0,0xE23F,0x003FC4,D2 20 F0 27 EC EA B2,パワーリング,파워 링,57 F4 26 F7 20 BD F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0402_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0402,,1,0x10F5D,0x003FD0,59 F0 6B F1 BD F1 32 F0 BB F2 7D 2A F2 64 9D 7A 85 F0 5F D8 F6 57 78 62 9D DE F1 CB F1,装飾品／身に着けると力が湧いてくる指輪,장식품／몸에 지니면 힘이 솟는 반지,86 EB 50 F7 32 F0 2C F9 7D 20 6F 5B 80 20 85 F7 6B 20 62 F7 73 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0403_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0403,,0,0xE247,0x003FE4,70 F0 CF F4 80 DA ED C9,無双のベルト,무쌍의 벨트,97 8B F8 75 20 7A F9 D2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0403_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0403,,1,0x10F85,0x003FF0,59 F0 6B F1 BD F1 32 F0 25 F2 69 F0 70 F0 CF F4 80 85 F0 A1 64 F5 9B 9E 9D DA ED C9,装飾品／天下無双の力を得られるベルト,장식품／천하무쌍의 힘을 얻는 벨트,86 EB 50 F7 32 F0 4D F9 61 97 8B F8 75 20 85 F7 A1 20 A1 F9 73 20 7A F9 D2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0404_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0404,,0,0xE250,0x004004,29 F1 2E F1 80 59 9F 66,飛竜のうろこ,비룡의 비늘,98 A5 F8 75 20 98 C2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0404_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0404,,1,0x10FAC,0x004010,59 F0 6B F1 BD F1 32 F0 29 F1 2E F1 80 59 9F 66 A1 AE F1 74 F1 6A 72 D1 C4 BA,装飾品／飛竜のうろこを加工したバッジ,장식품／비룡의 비늘을 가공한 배지,86 EB 50 F7 32 F0 98 A5 F8 75 20 98 C2 A1 20 4A D8 F5 7A 20 72 F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0405_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0405,,0,0xE259,0x004024,C1 D6 CE BB EC EA B2,タフネスリング,터프니스 링,44 F9 6E F7 5B BC 20 BD F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0405_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0405,,1,0x10FD0,0x004030,59 F0 6B F1 BD F1 32 F0 BB F2 7D 2A F2 64 9D 7A C7 F0 72 9E 35 F1 62 7C 9D DE F1 CB F1,装飾品／身に着けると打たれ強くなる指輪,장식품／몸에 지니면 맷집이 강해지는 반지,86 EB 50 F7 32 F0 2C F9 7D 20 6F 5B 80 20 DB F8 6B F6 6B 20 8C F2 74 6F 73 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0406_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0406,,0,0xE261,0x004044,C6 F1 CD F7 80 46 F4,金剛の札,금강의 부적,C7 8C F2 75 20 A4 41 F0,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0406_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0406,,1,0x10FF8,0x004050,59 F0 6B F1 BD F1 32 F0 4A F5 9D 7A C6 F1 CD F7 C8 F0 80 8B F1 7D B8 F7 62 7C 9D 5D 46 F4,装飾品／貼ると金剛石の様に硬くなるお札,장식품／붙이면 금강석처럼 단단해지는 부적,86 EB 50 F7 32 F0 3E F3 6B 80 20 C7 8C F2 E2 BE F8 EE 20 C7 F7 C7 F7 74 6F 73 20 A4 41 F0,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0407_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0407,,0,0xE269,0x004064,4A F0 4B F0 80 DB EA C2 EA C9,魔法のペンダント,마법의 펜던트,5C 78 F9 75 20 77 F6 D7 F7 D2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0407_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0407,,1,0x11021,0x004070,59 F0 6B F1 BD F1 32 F0 4A F0 C8 F0 A1 AE F1 74 F1 6A 72 41 F0 68 7C DB EA C2 EA C9,装飾品／魔石を加工した小さなペンダント,장식품／마석을 가공한 작은 펜던트,86 EB 50 F7 32 F0 5C E2 A1 20 4A D8 F5 7A 20 49 F9 5D 20 77 F6 D7 F7 D2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0408_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0408,,0,0xE274,0x004084,DF BA C4 B1 EC EA B2,マジックリング,매직 링,D0 F8 9D F5 20 BD F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0408_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0408,,1,0x11047,0x004090,59 F0 6B F1 BD F1 32 F0 B2 F0 59 F1 A7 F5 AB F2 5F A9 F2 5E 9E 72 4A F0 4B F0 80 DE F1 CB F1,装飾品／古代文字が描かれた魔法の指輪,장식품／고대 문자가 그려진 마법의 반지,86 EB 50 F7 32 F0 43 8D 20 31 F9 81 4A 20 63 AB C5 20 5C 78 F9 75 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0409_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0409,,0,0xE27C,0x0040A4,CC F1 CD F1 80 E2 C2 ED,知識のメダル,지식의 메달,6F EB 75 20 E7 F8 C9 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0409_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0409,,1,0x11071,0x0040B0,59 F0 6B F1 BD F1 32 F0 D6 F1 80 DB F3 86 F1 7D 80 91 B2 F2 5B 9B 9E 9D E2 C2 ED,装飾品／真の賢者にのみ与えられるメダル,장식품／진정한 현자에게만 주어지는 메달,86 EB 50 F7 32 F0 C5 93 7A 20 B6 F2 81 7D 68 55 20 A3 69 6F 73 20 E7 F8 C9 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0410_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0410,,0,0xE285,0x0040C4,5D 90 94 9C,おまもり,부적,A4 41 F0,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0410_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0410,,1,0x11097,0x0040D0,59 F0 6B F1 BD F1 32 F0 60 75 7A 61 F0 5E 5F 8D F1 75 78 62 9E 9D,装飾品／きっと誰かが守ってくれる,장식품／분명 누군가가 지켜 줄 것이다,86 EB 50 F7 32 F0 CF E5 20 87 F7 ED 4A 4A 20 6F 3A F6 20 76 F4 20 53 6B 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0411_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0411,,0,0xE28A,0x0040E4,E2 EA C1 ED EC EA B2,メンタルリング,멘탈 링,EA F8 4C F8 20 BD F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0411_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0411,,1,0x110B7,0x0040F0,59 F0 6B F1 BD F1 32 F0 79 F1 86 F0 80 BA F0 79 81 46 F0 6B 7C 62 7C 9D DE F1 CB F1,装飾品／多少の事では動じなくなる指輪,장식품／웬만한 일에는 동요하지 않게 되는 반지,86 EB 50 F7 32 F0 3D F7 55 7A 20 92 7D 73 20 E7 F7 52 61 6F 20 AE 68 20 E1 73 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0412_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0412,,0,0xE292,0x004104,8A F4 D3 F1 80 A4 E0 E6 EE C4 C9,女神のアミュレット,여신의 아뮬렛,95 B0 75 20 70 45 F9 91 F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0412_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0412,,1,0x110DE,0x004110,59 F0 6B F1 BD F1 32 F0 8A F4 D3 F1 5F D4 F7 9C 7A F0 90 9E 72 B8 F6 C8 F2 7C DD F1 45 F2,装飾品／女神が彫り込まれた綺麗な護符,장식품／여신이 새겨진 아름다운 부적,86 EB 50 F7 32 F0 95 B0 6B 20 40 F6 B1 F4 C5 20 70 B2 F8 72 E9 20 A4 41 F0,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0413_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0413,,0,0xE29E,0x004124,E7 A8 AF 80 D1 C4 BA,ユウキのバッジ,유우키의 배지,A8 83 C1 75 20 72 F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0413_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0413,,1,0x11107,0x004130,59 F0 6B F1 BD F1 32 F0 35 F1 60 3B F1 54 F4 A1 98 F1 76 86 F1 80 89 F1,装飾品／強き意志を持つ者の証,장식품／강한 의지를 지닌 자의 증표,86 EB 50 F7 32 F0 8C F2 7A 20 75 6F 87 20 6F AF F7 20 81 75 20 5F F5 21 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0414_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0414,,0,0xE2A6,0x004144,D6 A3 BB C9 EC EA B2,ファストリング,패스트 링,74 F5 BC D2 20 BD F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0414_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0414,,1,0x11129,0x004150,59 F0 6B F1 BD F1 32 F0 DC F0 5D F0 A1 C7 F0 76 BA F0 5F 68 F0 64 F1 9D 8B F1 7D 7C 9D,装飾品／先手を打つ事が出来る様になる,장식품／선수를 칠 수 있게 된다,86 EB 50 F7 32 F0 AF F6 8B 87 20 68 F3 20 8B 20 5E 68 20 EE F7 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0415_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0415,,0,0xE2AE,0x004164,D0 EC B3 27 EA DA ED C9,ハリケーンベルト,허리케인 벨트,BF F0 6A 37 F6 8C 20 7A F9 D2,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0415_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0415,,1,0x11150,0x004170,59 F0 6B F1 BD F1 32 F0 2E F1 72 F1 A1 A5 F2 66 6C 8D 7B 80 26 F1 99 F1 A1 64 F5 9D,装飾品／竜巻を起こすほどの速度を得る,장식품／회오리를 일으킬 정도의 속도를 얻는다,86 EB 50 F7 32 F0 CC 90 6A 87 20 92 82 D2 F7 20 93 4E 75 20 49 F7 4E 87 20 A1 F9 73 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0416_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0416,,0,0xE2B7,0x004184,C2 C4 B9 E6 EC EA B2,ダッシュリング,대시 링,8D 88 20 BD F8,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0416_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0416,,1,0x11177,0x004190,59 F0 6B F1 BD F1 32 F0 B2 F7 D4 F0 A1 A5 F2 66 6A 78 45 F0 46 F0 79 60 9D DE F1 CB F1,装飾品／旋風を起こして移動できる指輪,장식품／선풍을 일으키며 이동할 수 있는 반지,86 EB 50 F7 32 F0 AF F6 5F F7 A1 20 92 82 C1 EE F8 20 6B E7 F7 AD 20 8B 20 5E 73 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0417_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0417,,0,0xE2BF,0x0041A4,C7 F1 C8 F1 80 DE F1 CB F1,精霊の指輪,정령의 반지,93 98 F8 75 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0417_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0417,,1,0x1119F,0x0041B0,59 F0 6B F1 BD F1 32 F0 55 90 72 80 C7 F1 C8 F1 80 85 F0 5F 7F F4 75 72 DE F1 CB F1,装飾品／あまたの精霊の力が宿った指輪,장식품／수많은 정령의 힘이 깃든 반지,86 EB 50 F7 32 F0 8B C3 F8 5D 20 93 98 F8 75 20 85 F7 6B 20 A3 F6 CD 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0418_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0418,,0,0xE2C9,0x0041C4,D2 F1 D3 F1 80 DD F1 45 F2,光神の護符,광신의 호부,45 F6 B0 75 20 7D F3 A4,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0418_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0418,,1,0x111E2,0x0041D0,59 F0 6B F1 BD F1 32 F0 D3 F1 80 AE F1 DD F1 79 6C 8B 78 5E 9B BB F2 A1 8D F1 9D,装飾品／神の加護ですべてから身を守る,장식품／신의 가호로 모든 것에서 몸을 지킨다,86 EB 50 F7 32 F0 B0 75 20 4A 7D F3 79 20 B2 CD 20 53 7D 6C 20 2C F9 A1 20 6F BC F7 72,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0419_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0419,,0,0xE2D3,0x0041E4,E6 F1 80 DE F1 CB F1,炎の指輪,불의 반지,95 F2 75 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0419_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0419,,1,0x11214,0x0041F0,59 F0 6B F1 BD F1 32 F0 C6 F0 80 85 F0 A1 E4 F0 73 F1 6C 9D 80 F1 81 F1 82 F1 7C DE F1 CB F1,装飾品／火の力を軽減する不思議な指輪,장식품／불의 힘을 줄여 주는 신비한 반지,86 EB 50 F7 32 F0 95 F2 75 20 85 F7 A1 20 76 F4 95 20 A3 73 20 B0 98 7A 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0420_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0420,,0,0xE2DB,0x004204,51 F5 80 DE F1 CB F1,土の指輪,땅의 반지,56 F8 75 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0420_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0420,,1,0x11248,0x004210,59 F0 6B F1 BD F1 32 F0 51 F5 80 85 F0 A1 E4 F0 73 F1 6C 9D 80 F1 81 F1 82 F1 7C DE F1 CB F1,装飾品／土の力を軽減する不思議な指輪,장식품／땅의 힘을 줄여 주는 신비한 반지,86 EB 50 F7 32 F0 56 F8 75 20 85 F7 A1 20 76 F4 95 20 A3 73 20 B0 98 7A 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0421_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0421,,0,0xE2E3,0x004224,47 F1 80 DE F1 CB F1,水の指輪,물의 반지,EA 75 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0421_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0421,,1,0x1127C,0x004230,59 F0 6B F1 BD F1 32 F0 47 F1 80 85 F0 A1 E4 F0 73 F1 6C 9D 80 F1 81 F1 82 F1 7C DE F1 CB F1,装飾品／水の力を軽減する不思議な指輪,장식품／물의 힘을 줄여 주는 신비한 반지,86 EB 50 F7 32 F0 EA 75 20 85 F7 A1 20 76 F4 95 20 A3 73 20 B0 98 7A 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0422_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0422,,0,0xE2EB,0x004244,D4 F0 80 DE F1 CB F1,風の指輪,바람의 반지,9F BE 75 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0422_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0422,,1,0x112B0,0x004250,59 F0 6B F1 BD F1 32 F0 D4 F0 80 85 F0 A1 E4 F0 73 F1 6C 9D 80 F1 81 F1 82 F1 7C DE F1 CB F1,装飾品／風の力を軽減する不思議な指輪,장식품／바람의 힘을 줄여 주는 신비한 반지,86 EB 50 F7 32 F0 9F BE 75 20 85 F7 A1 20 76 F4 95 20 A3 73 20 B0 98 7A 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0423_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0423,,0,0xE2F3,0x004264,A4 EA CE 80 CE C4 B1 EE BB,アンネのネックレス,안네의 목걸이,9B 84 75 20 27 F9 C0 6B,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0423_DESC,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0423,,1,0x112E4,0x004270,59 F0 6B F1 BD F1 32 F0 B9 E6 E0 C4 C9 80 34 F6 B7 F0 28 A4 EA CE 80 8E F0 BD F1,装飾品／シュミットの恋人・アンネの遺品,장식품／슈미트의 연인 안네의 유품,86 EB 50 F7 32 F0 B9 F7 9C D2 75 20 83 F3 8C 20 9B 84 75 20 A8 50 F7,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
ITEM_0424_NAME,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0424,,0,0xE2FD,0x004284,E0 BB EC ED 80 DE F1 CB F1,ミスリルの指輪,미스릴 반지,9C BC B7 F8 20 6A F9 6F,,[],TRANSLATED,NO,기존 v9 item decode를 재사용; 중앙 hangul_code_map 미배정,
