id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,opcode,command_argument,command_raw_hex,header_record_offset,text_record_offset,end_record_offset,record_offset,record_ordinal,chunk_index,glyph_count,unresolved_glyph_count,speaker_evidence_status,speaker_source
NPC_D1_10214102_R00740000_O42_0045,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,44,0x004d78fd,0x004d78f8,e5 f1 a6 f0 8a 46 21 e5 f1 a6 f0 8a 93 84 08 c3 f4 ab 88 8e 98 82 be 46 0d ff 00,"後少し<G0026><G0001>後少しだけ
食べさせてくれ<G0026>",,UNASSIGNED,ウル,"[{""offset"":-5,""raw_hex"":""42 0e 00 33 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":51},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0033,42 0e 00 33 00,0x00005078,0x0000507d,0x00005098,0x004d2880,0,8,18,3,SUPPORTED,face_ull_10
NPC_D1_10214102_R00740000_O12_0045,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,44,0x004d7a3d,0x004d7a38,9b 79 8a 98 21 7d a2 88 c2 7f 50 f1 bd 08 87 a8 f5 95 98 86 c2 9c 9d 08 7d 77 8a 77 c2 93 bf 46 08 4d f4 b9 f1 21 96 f2 7b 98 b4 bb 77 92 77 9c 43 0d ff 00,"どうして<G0001>おばさんが作る
ご<G0568>ってこんなに
おいしいんだろ<G0026>
<G043D>度<G0001><G02E6>えてもらいたいな！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 10 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":16},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0010,12 0e 00 10 00,0x000051b8,0x000051bd,0x000051f1,0x004d2880,0,8,41,6,SUPPORTED,face_alfina_05
NPC_D1_10214102_R00740000_O12_0046,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,45,0x004d7a91,0x004d7a8c,e2 47 eb 88 c2 08 32 f0 3a f0 e8 c5 9d 84 f1 92 86 9a a1 46 44 0d ff 00,"ダーナさん
メンディに来たことは<G0026>？",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 0e 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":14},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x000e,12 0e 00 0e 00,0x0000520c,0x00005211,0x00005229,0x004d2880,0,8,17,1,SUPPORTED,face_alfina_03
NPC_D1_10214102_R00740000_O52_0004,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,3,0x004d7ab8,0x004d7ab3,9c 77 99 8c ba 21 2f f1 65 f3 a0 b5 f0 99 08 c8 f1 c3 f0 c1 5f f0 95 98 77 92 9a 80 b4 08 47 f2 e8 f0 9d 86 86 b0 99 a1 08 84 f1 bb be 9c 7e 95 92 99 8c 7e bb 46 0d ff 00,"ないですよ<G0001>封印の旅で
<G0248>地を回っていたときも
流石にここまでは
来られなかったですから<G0026>",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""52 0e 00 3c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":60},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003c,52 0e 00 3c 00,0x00005233,0x00005238,0x00005271,0x004d2880,0,8,42,3,SUPPORTED,face_dahna_08
NPC_D1_10214102_R00740000_O42_0046,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,45,0x004d7b00,0x004d7afb,77 77 92 f3 93 bf 44 08 cc c6 3b f0 ea f2 42 f4 21 bb f0 9d 80 f0 95 98 c2 93 08 9d 81 b6 7e 99 21 9b 86 9d 77 98 b4 08 55 f5 24 f1 a0 9c f1 77 7f 8c bd 86 a0 92 f3 7f 43 0d ff 00,"いい<G03B2>だろ？
オイラ結構<G0001>気に入ってんだ
にぎやかで<G0001>どこにいても
<G0515>風の<G021C>いがするこの<G03B2>が！",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 36 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":54},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":57,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0036,42 0e 00 36 00,0x0000527b,0x00005280,0x000052bc,0x004d2880,0,8,44,6,SUPPORTED,face_dahna_02
NPC_D1_10214102_R00740000_O52_0005,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,4,0x004d7b4b,0x004d7b46,99 b4 46 21 9c c2 93 7e 21 5d f0 7b f0 7f 08 86 86 9d 77 bd a0 7f 21 9a 98 b4 08 b1 f0 62 f3 77 9c 9c f3 8b 7f 8a b0 8c 9f 46 0d ff 00,"でも<G0026><G0001>なんだか<G0001>自分が
ここにいるのが<G0001>とても
場違いな感じがしますね<G0026>",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""52 0e 00 3b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":59},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003b,52 0e 00 3b 00,0x000052c6,0x000052cb,0x000052f8,0x004d2880,0,8,35,5,SUPPORTED,face_dahna_07
NPC_D1_10214102_R00740000_O12_0047,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,46,0x004d7bc3,0x004d7bbe,79 c2 21 e2 47 eb 88 c2 cf 3e f0 c6 99 08 32 f0 3a f0 e8 c5 99 b4 21 9a 95 98 b4 08 7f f1 58 f1 95 98 b0 8c ba 9f 43 08 b1 f0 62 f3 77 9c 82 bb 77 43 0d ff 00,"うん<G0001>ダーナさんキレイで
メンディでも<G0001>とっても
<G01FF>立ってますよね！
場違いなくらい！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 10 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":16},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":50,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0010,12 0e 00 10 00,0x0000533e,0x00005343,0x00005378,0x004d2880,0,8,40,3,SUPPORTED,face_alfina_05
NPC_D1_10214102_R00740000_O12_0048,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,47,0x004d7c3b,0x004d7c36,c0 92 8a 92 94 a0 9c f0 92 f0 c1 08 b1 c2 9c 7f ec f1 bd 9a 80 46 08 90 be a1 62 f0 80 9c b0 f6 58 f4 7f 21 eb f2 97 f2 c1 08 7d 7d 95 92 9a 80 99 8c 7e bb 9f 46 0d ff 00,"わたしたちの<G014C><G0142>を
みんなが知るとき<G0026>
それは大きな厄災が<G0001>世界を
おおったときですからね<G0026>",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 19 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":25},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0019,12 0e 00 19 00,0x000053b6,0x000053bb,0x000053f4,0x004d2880,0,8,43,5,SUPPORTED,face_alfina_14
NPC_D1_10214102_R00740000_O12_0049,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,48,0x004d7c94,0x004d7c8f,e2 47 eb 88 c2 46 0d ff 00,ダーナさん<G0026>,,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 19 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":25},{""offset"":6,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0019,12 0e 00 19 00,0x0000540f,0x00005414,0x0000541d,0x004d2880,0,8,6,1,SUPPORTED,face_alfina_14
NPC_D1_10214102_R00740000_O12_0050,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,49,0x004d7cc7,0x004d7cc2,e2 47 eb 88 c2 08 7d a2 88 c2 a0 87 a8 f5 08 9b 79 99 8c 7e 44 0d ff 00,"ダーナさん
おばさんのご<G0568>
どうですか？",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 0f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":15},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x000f,12 0e 00 0f 00,0x00005442,0x00005447,0x0000545f,0x004d2880,0,8,18,1,SUPPORTED,face_alfina_04
NPC_D1_10214102_R00740000_O52_0006,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,5,0x004d7cee,0x004d7ce9,9a 98 b4 46 21 7d 77 8a 77 99 8c 08 78 f4 21 77 b0 b0 99 21 f0 d1 3b f0 a0 49 f6 44 f6 8a 7e 08 c3 f4 ab 92 86 9a 9c 7e 95 92 7e bb 46 08 bf f1 c0 f1 99 8c 46 0d ff 00,"とても<G0026><G0001>おいしいです
<G0468><G0001>いままでバクラの<G05D9><G05D4>しか
食べたことなかったから<G0026>
<G023F><G0240>です<G0026>",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""52 0e 00 3c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":60},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":53,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003c,52 0e 00 3c 00,0x00005469,0x0000546e,0x000054a6,0x004d2880,0,8,42,10,SUPPORTED,face_dahna_08
NPC_D1_10214102_R00740000_O12_0051,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_12,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,50,0x004d7d40,0x004d7d3b,c0 92 8a b4 21 7d a2 88 c2 a0 49 f6 44 f6 08 62 f0 3d f4 80 9c c2 99 8c 43 08 71 f1 7e 95 92 21 e2 47 eb 88 c2 a0 08 3b f4 9d a3 f1 95 98 43 0d ff 00,"わたしも<G0001>おばさんの<G05D9><G05D4>
大好きなんです！
良かった<G0001>ダーナさんの
口に合って！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""12 0e 00 10 00"",""kind"":""MESSAGE_HEADER"",""opcode"":18,""argument"":16},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":47,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x12 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x12,0x0010,12 0e 00 10 00,0x000054bb,0x000054c0,0x000054f2,0x004d2880,0,8,37,4,SUPPORTED,face_alfina_05
NPC_D1_10214102_R00740000_O42_0047,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,46,0x004d7d9d,0x004d7d98,90 79 77 b6 e2 47 eb 08 49 f1 4e f1 cf f4 77 a1 5a f5 95 92 7e 44 08 8d 77 a8 c2 08 68 f4 95 98 92 b1 92 77 93 84 9b ba 0d ff 00,"そういやダーナ
飛竜<G04BF>いは<G051A>ったか？
ずいぶん
参ってたみたいだけどよ",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 36 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":54},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0036,42 0e 00 36 00,0x00005518,0x0000551d,0x00005548,0x004d2880,0,8,32,2,SUPPORTED,face_dahna_02
NPC_D1_10214102_R00740000_O52_0007,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,6,0x004d7dd7,0x004d7dd2,b6 95 9a 27 f1 94 4a f2 80 b0 8a 92 46 08 99 f2 c1 49 f1 c2 99 b5 f0 c1 8c bd a0 b4 08 62 f0 70 f0 99 8c 9f 46 0d ff 00,"やっと落ち着きました<G0026>
空を飛んで旅をするのも
大変ですね<G0026>",,UNASSIGNED,ヘクト,"[{""offset"":-5,""raw_hex"":""52 0e 00 3f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":63},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003f,52 0e 00 3f 00,0x00005552,0x00005557,0x0000557f,0x004d2880,0,8,28,2,SUPPORTED,face_hect_01
NPC_D1_10214102_R00740000_O52_0008,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,7,0x004d7e4c,0x004d7e47,a1 77 21 90 be a1 43 08 a5 95 82 bc 8a b0 8a 92 21 d9 21 f0 7f 08 49 f1 c2 93 9a a1 f1 95 92 bb 21 9b c2 9b c2 08 27 f3 27 f1 7f 61 f0 88 82 9c 95 98 77 95 98 46 07 0e 00 3d 00 bb f0 7f 96 84 a2 21 b4 79 08 32 f0 3a f0 e8 c5 9a 77 79 92 f3 9d 08 77 bd c2 99 8c 7e bb 9f 43 0d ff 00,"はい<G0001>それは！
びっくりしました<G0001>シバが
飛んだと思ったら<G0001>どんどん
集落が小さくなっていって<G0026><CTRL:07 0E 00 3D 00>気がつけば<G0001>もう
メンディという<G03B2>に
いるんですからね！",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""52 0e 00 3c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":60},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""07 0e 00 3d 00"",""kind"":""INLINE_07"",""argument"":61},{""offset"":68,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":81,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":91,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x003c,52 0e 00 3c 00,0x000055c7,0x000055cc,0x0000562a,0x004d2880,0,8,71,6,SUPPORTED,face_dahna_08
NPC_D1_10214102_R00740000_O42_0048,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,47,0x004d7ee1,0x004d7edc,9c 95 21 e2 47 eb 08 54 f1 d6 f1 93 bf 44 08 d9 21 f0 99 99 f2 c1 49 f1 a8 95 98 a0 a1 ba 43 0d ff 00,"なっ<G0001>ダーナ
<G01D4>高だろ？
シバで空を飛ぶってのはよ！",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 36 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":54},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0036,42 0e 00 36 00,0x0000565c,0x00005661,0x00005683,0x004d2880,0,8,24,2,SUPPORTED,face_dahna_02
NPC_D1_10214102_R00740000_O52_0009,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_52,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,8,0x004d7f12,0x004d7f0d,7b 7b 46 08 b0 74 21 75 a0 49 f1 4e f1 cf f4 77 9a 77 79 08 b4 a0 7f 9c 82 9c be a2 08 b4 95 9a 96 f3 8a b3 bd c2 99 8a b9 79 7f 46 0d ff 00,"ええ<G0026>
ま<G0054><G0001>あの飛竜<G04BF>いという
ものがなくなれば
もっと<G03B6>しめるんでしょうが<G0026>",,UNASSIGNED,ヘクト,"[{""offset"":-5,""raw_hex"":""52 0e 00 42 00"",""kind"":""MESSAGE_HEADER"",""opcode"":82,""argument"":66},{""offset"":3,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":44,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x52 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x52,0x0042,52 0e 00 42 00,0x0000568d,0x00005692,0x000056c1,0x004d2880,0,8,37,6,SUPPORTED,face_hect_04
NPC_D1_10214102_R00740000_O42_0049,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,48,0x004d7f50,0x004d7f4b,b0 74 9c 46 21 49 f1 c2 99 bd 67 f0 08 e2 47 eb 21 e5 f1 bf 99 77 b0 9d b4 08 c4 3e f0 8a 90 79 93 95 92 7e bb 21 ea f2 42 f4 08 cc c6 3b f0 b4 23 f0 35 f0 23 f0 35 f0 b4 c2 93 95 92 8f 0d ff 00,"ま<G0054>な<G0026><G0001>飛んでる時
ダーナ<G0001>後ろでいまにも
アレしそうだったから<G0001>結構
オイラもヒヤヒヤもんだった<G006F>",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 36 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":54},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":62,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0036,42 0e 00 36 00,0x000056cb,0x000056d0,0x00005711,0x004d2880,0,8,48,6,SUPPORTED,face_dahna_02
NPC_D1_10214102_R00740000_O42_0050,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,49,0x004d7fab,0x004d7fa6,b0 95 21 8b 80 9d 9d f3 be bd 88 43 08 90 be b0 99 a1 e2 47 eb 08 49 f1 4e f1 cf f4 77 99 c4 3e f0 8c bd a0 93 84 a1 08 cd 3a f0 2a f0 3a f0 8a 98 82 be ba 9c 43 0d ff 00,"まっ<G0001>じきに<G03BD>れるさ！
それまではダーナ
飛竜<G04BF>いでアレするのだけは
カンベンしてくれよな！",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 36 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":54},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0036,42 0e 00 36 00,0x00005726,0x0000572b,0x00005764,0x004d2880,0,8,43,3,SUPPORTED,face_dahna_02
NPC_D1_10214102_R00740000_O42_0051,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,50,0x004d8005,0x004d8000,b1 f0 62 f3 77 46 44 08 79 45 c2 46 0d ff 00,"場違い<G0026>？
う〜ん<G0026>",,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 39 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":57},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":12,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0039,42 0e 00 39 00,0x00005780,0x00005785,0x00005794,0x004d2880,0,8,9,2,SUPPORTED,face_dahna_05
NPC_D1_10214102_R00740000_O42_0052,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_42,DATA/10214102.MDZ,DATA/10214102.MDT,0x00740000,10214102,51,0x004d8034,0x004d802f,79 45 c2 46 21 0d ff 00,う〜ん<G0026><G0001>,,UNASSIGNED,ダーナ,"[{""offset"":-5,""raw_hex"":""42 0e 00 39 00"",""kind"":""MESSAGE_HEADER"",""opcode"":66,""argument"":57},{""offset"":5,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x42 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x42,0x0039,42 0e 00 39 00,0x000057af,0x000057b4,0x000057bc,0x004d2880,0,8,5,2,SUPPORTED,face_dahna_05
