id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0627_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0627,,1,0x125C3,,41 49 3F F0 B6 F0 20 3F F0 B6 F0 85 F0 69 F6 69 F6 69 F6,HP回復　回復力☆☆☆,HP 회복력 ☆☆☆,41 49 20 CC D0 93 F8 20 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; healing-power rule,
ITEM_0628_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0628,,1,0x125F1,,41 49 3F F0 B6 F0 20 3F F0 B6 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,HP回復　回復力☆☆☆☆☆,HP 회복력 ☆☆☆☆☆,41 49 20 CC D0 93 F8 20 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; healing-power rule,
ITEM_0629_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0629,,1,0x12621,,41 49 3F F0 B6 F0 20 3F F0 B6 F0 85 F0 69 F6,HP回復　回復力☆,HP 회복력 ☆,41 49 20 CC D0 93 F8 20 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; healing-power rule,
ITEM_0630_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0630,,1,0x12649,,41 49 3F F0 B6 F0 20 3F F0 B6 F0 85 F0 69 F6 69 F6 69 F6,HP回復　回復力☆☆☆,HP 회복력 ☆☆☆,41 49 20 CC D0 93 F8 20 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; healing-power rule,
ITEM_0631_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0631,,1,0x12675,,27 F1 9C 7D B5 F2 59,眠りに誘う,수면 부여,8B 80 20 A4 95,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0632_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0632,,1,0x1268D,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6,風属性ダメージ　威力☆,바람속성 피해 위력☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0633_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0633,,1,0x126B0,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6,風属性ダメージ　威力☆☆,바람속성 피해 위력☆☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0634_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0634,,1,0x126DF,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6,風属性ダメージ　威力☆☆☆☆,바람속성 피해 위력☆☆☆☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0634_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0634,,2,0x126F7,,9B F2 AE F1 BC F0 C2 F0 2B D5 F0 D6 F0,追加効果：混乱,추가효과：혼란,63 F2 4A CA F4 EC F5 2B C4 F3 7B F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0635_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0635,,1,0x12717,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6,風属性ダメージ　威力☆☆,바람속성 피해 위력☆☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0635_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0635,,2,0x1272B,,9B F2 AE F1 BC F0 C2 F0 2B 95 F1 96 F1,追加効果：麻痺,추가효과：마비,63 F2 4A CA F4 EC F5 2B 5C 98,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0636_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0636,,1,0x1274F,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6,風属性ダメージ　威力☆☆☆☆,바람속성 피해 위력☆☆☆☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0636_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0636,,2,0x12767,,9B F2 AE F1 BC F0 C2 F0 2B 95 F1 96 F1,追加効果：麻痺,추가효과：마비,63 F2 4A CA F4 EC F5 2B 5C 98,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0637_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0637,,1,0x1278D,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6,風属性ダメージ　威力☆☆☆☆☆,바람속성 피해 위력☆☆☆☆☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0637_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0637,,2,0x127A7,,9B F2 AE F1 BC F0 C2 F0 2B 95 F1 96 F1,追加効果：麻痺,추가효과：마비,63 F2 4A CA F4 EC F5 2B 5C 98,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0638_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0638,,1,0x127D0,,D4 F0 64 F0 65 F0 C2 E2 27 BA 20 84 F0 85 F0 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,風属性ダメージ　威力☆☆☆☆☆☆,바람속성 피해 위력☆☆☆☆☆☆,9F BE 49 F7 D6 20 C9 74 20 3F F7 93 F8 69 F6 69 F6 69 F6 69 F6 69 F6 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; elemental-damage rule,
ITEM_0638_EFFECT_2,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0638,,2,0x127EC,,9B F2 AE F1 BC F0 C2 F0 2B 95 F1 96 F1,追加効果：麻痺,추가효과：마비,63 F2 4A CA F4 EC F5 2B 5C 98,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0639_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0639,,1,0x1280A,,2D F0 B2 F1 47 F0 AA F2 20 22 F1 46 F0 28 45 F0 46 F0 A1 A4 C4 D8 6C 9D,一定時間　行動・移動をアップする,일정 시간 행동·이동 상승,92 93 20 88 A9 F0 20 A5 E7 F7 28 6B E7 F7 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0640_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0640,,1,0x1283E,,D5 F0 D6 F0 68 6E 9D,混乱させる,혼란 부여,C4 F3 7B F8 20 A4 95,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0641_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0641,,1,0x1285C,,4A F0 4B F0 28 4C F0 4D F0 4E F0 A1 DF F0 6B 9D,魔法・必殺技を封じる,마법·필살기 봉인,5C 78 F9 28 A1 F7 E8 6D 20 7E F1 8C,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0642_EFFECT_1,ITEM,magic,GR3.MDZ,GR3.MDT,ITEM_RECORD_0642,,1,0x12886,,EB F0 EC F0 80 F1 9A F1 7D 6C 9D,戦闘不能にする,전투불능 부여,BB 64 F2 95 F2 A3 F7 20 A4 95,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0651_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0651,,1,0x128BF,,36 F0 37 F0 4A F0 4B F0 6C 8B 78 7D AF E4 EA BD ED BC F0 C2 F0 A1 76 64 9D,攻撃魔法すべてにキャンセル効果をつける,모든 공격마법에 캔슬 효과,B2 CD 20 D8 F5 B3 F4 5C 78 F9 7D 20 5B F5 D8 F7 20 CA F4 EC F5,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0651_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0651,,2,0x128D9,,4C F0 ED F5 BB AF ED EE DA ED 2B 35,必<EDF5>スキルレベル：5,필살기 레벨＋5,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 35,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0652_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0652,,1,0x128FB,,3A F0 80 36 F0 37 F0 5F F1 97 F5 7D 7C 9C 96 6C 62 7C 9D,敵の攻撃<5FF1>標になりやすくなる,적의 표적이 되기 쉬워짐,41 F0 75 20 21 F7 41 F0 6B 20 E1 6D 20 B1 F7 26 F7 4B F6,,"[""<5FF1>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0652_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0652,,2,0x1290F,,4C F0 ED F5 BB AF ED EE DA ED 2B 34,必<EDF5>スキルレベル：4,필살기 레벨＋4,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 34,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0653_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0653,,1,0x12938,,38 F0 39 F0 6C 9D 7A 41 49 5F 86 F0 6A 3F F0 B6 F0 6C 9D,防御するとHPが少し回復する,방어 시 HP 소량 회복,71 F9 69 20 88 20 41 49 20 B4 83 F8 20 CC D0,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0653_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0653,,2,0x1294C,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0654_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0654,,1,0x12976,,38 F0 39 F0 6C 9D 7A 46 49 5F 86 F0 6A 3F F0 B6 F0 6C 9D,防御するとMPが少し回復する,방어 시 MP 소량 회복,71 F9 69 20 88 20 46 49 20 B4 83 F8 20 CC D0,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0654_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0654,,2,0x1298A,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0655_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0655,,1,0x129B1,,53 F5 6A 72 3A F0 5F D7 F0 7A 6C 5D C6 F1 80 49 F0 A1 56 F1 96 6C,倒した敵が落とすお金の量を増やす,전리품 골드 증가,BB 6A 50 F7 20 67 F5 30 F8 20 5F F5 4A,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0655_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0655,,2,0x129C8,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0656_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0656,,1,0x129ED,,C6 F0 64 F0 65 F0 4A F0 4B F0 80 C0 F1 C1 F1 46 49 5F 73 F1 86 F0 6C 9D,火属性魔法の消費MPが減少する,불속성 마법 MP 소모 감소,95 F2 49 F7 D6 20 5C 78 F9 20 46 49 20 B4 B2 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-cost rule,
ITEM_0656_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0656,,2,0x12A06,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0657_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0657,,1,0x12A2B,,51 F5 64 F0 65 F0 4A F0 4B F0 80 C0 F1 C1 F1 46 49 5F 73 F1 86 F0 6C 9D,土属性魔法の消費MPが減少する,땅속성 마법 MP 소모 감소,56 F8 49 F7 D6 20 5C 78 F9 20 46 49 20 B4 B2 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-cost rule,
ITEM_0657_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0657,,2,0x12A44,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0658_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0658,,1,0x12A69,,47 F1 64 F0 65 F0 4A F0 4B F0 80 C0 F1 C1 F1 46 49 5F 73 F1 86 F0 6C 9D,水属性魔法の消費MPが減少する,물속성 마법 MP 소모 감소,EA 49 F7 D6 20 5C 78 F9 20 46 49 20 B4 B2 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-cost rule,
ITEM_0658_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0658,,2,0x12A82,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0659_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0659,,1,0x12AA7,,D4 F0 64 F0 65 F0 4A F0 4B F0 80 C0 F1 C1 F1 46 49 5F 73 F1 86 F0 6C 9D,風属性魔法の消費MPが減少する,바람속성 마법 MP 소모 감소,9F BE 49 F7 D6 20 5C 78 F9 20 46 49 20 B4 B2 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-cost rule,
ITEM_0659_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0659,,2,0x12AC0,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0660_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0660,,1,0x12AE1,,4A F0 85 F0 28 2D F8 21 F4 A1 56 F1 96 6C,魔力・抵抗を増やす,마력·저항력 상승,5C 93 F8 28 7B 2A F9 93 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0660_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0660,,2,0x12AF0,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0661_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0661,,1,0x12B18,,34 F1 42 F0 46 49 A1 56 F1 96 6C,最大MPを増やす,최대 MP 상승,2F F2 8D 20 46 49 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0661_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0661,,2,0x12B24,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0662_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0662,,1,0x12B50,,2D F0 B2 F1 AD F1 BB F0 69 F0 80 C2 E2 27 BA 5F 30 7D 7C 9D,一定値<BBF0>下のダメージが0になる,일정 수치 이하 피해 무효,92 93 20 8B 3F F3 20 6B 61 20 C9 74 20 97 CA F4,,"[""<BBF0>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0662_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0662,,2,0x12B65,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0663_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0663,,1,0x12B8D,,EB F0 EC F0 6E F3 74 F2 47 F0 80 22 F1 46 F0 85 F4 7C F2 5F BF F0 62 7C 9D,戦闘開<74F2>時の行動<85F4><7CF2>が早くなる,전투 시작 행동 순서 상승,BB 64 F2 20 88 49 F9 20 A5 E7 F7 20 99 F7 6C 20 BD 2E F8,,"[""<74F2>"", ""<85F4>"", ""<7CF2>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0663_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0663,,2,0x12BA7,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0664_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0664,,1,0x12BCF,,4A F0 4B F0 80 C2 E2 27 BA A1 97 F1 64 9D 7A 46 49 5F 3F F0 B6 F0 6C 9D,魔法のダメージを受けるとMPが回復する,마법 피격 시 MP 회복,5C 78 F9 20 C9 B3 F4 20 88 20 46 49 20 CC D0,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0664_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0664,,2,0x12BE8,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0665_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0665,,1,0x12C12,,B1 EC C7 A5 AD ED 80 BC F0 C2 F0 B0 F1 B1 F1 A1 BE F8 80 F0 7D 6C 9D,クリティカルの効果範囲を<BEF8>形にする,크리티컬 효과 범위 확대,44 F7 6A A9 F3 C3 F5 20 CA F4 EC F5 20 77 F9 3F F7 20 92 F4 8D,,"[""<BEF8>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0665_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0665,,2,0x12C2A,,4C F0 ED F5 BB AF ED EE DA ED 2B 35,必<EDF5>スキルレベル：5,필살기 레벨＋5,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 35,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0666_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0666,,1,0x12C52,,B5 EA DD 80 36 F0 37 F0 3F F0 9E F1 A1 56 F1 96 6C,コンボの攻撃回数を増やす,콤보 공격 횟수 상승,A6 F6 89 20 D8 F5 B3 F4 20 D7 F8 8B 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0666_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0666,,2,0x12C64,,4C F0 ED F5 BB AF ED EE DA ED 2B 34,必<EDF5>スキルレベル：4,필살기 레벨＋4,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 34,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0667_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0667,,1,0x12C91,,EB F0 EC F0 BC F2 80 A4 A6 C7 E1 80 BC F0 C2 F0 A1 BD F2 87 F0 68 6E 9D,戦闘中のアイテムの効果を向上させる,전투 아이템 효과 상승,BB 64 F2 20 70 6B 65 F1 20 CA F4 EC F5 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0667_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0667,,2,0x12CAA,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0668_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0668,,1,0x12CD2,,53 F5 6A 72 3A F0 5F A4 A6 C7 E1 A1 D7 F0 7A 6C 74 F3 79 F6 A1 56 F1 96 6C,倒した敵がアイテムを落とす確率を増やす,아이템 드롭 확률 상승,70 6B 65 F1 20 30 F8 9F F8 20 92 F4 67 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0668_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0668,,2,0x12CEC,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0669_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0669,,1,0x12D14,,AB F1 AC F1 AD F1 80 6A F0 64 F5 49 F0 A1 56 F1 96 6C,経験値の取得量を増やす,경험치 획득량 상승,D0 F4 25 F1 3F F3 20 48 F9 32 F8 83 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0669_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0669,,2,0x12D27,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0670_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0670,,1,0x12D54,,47 F1 BC F8 2D F6 28 B0 F7 EE F0 2D F6 7D B2 F2 5B 9D C2 E2 27 BA A1 56 F1 96 6C,水棲類・爬虫類に与えるダメージを増やす,수생·파충류 대상 피해 상승,8B B6 28 57 F4 DA F2 AC F8 20 8D BD 20 C9 74 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0670_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0670,,2,0x12D70,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0671_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0671,,1,0x12D94,,4A F0 7E F4 7D B2 F2 5B 9D C2 E2 27 BA A1 56 F1 96 6C,魔獣に与えるダメージを増やす,마수 대상 피해 상승,5C 8B 20 8D BD 20 C9 74 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0671_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0671,,2,0x12DA7,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0672_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0672,,1,0x12DD4,,C1 F0 4A F0 28 80 F1 CD F0 A1 F1 C3 F0 7D B2 F2 5B 9D C2 E2 27 BA A1 56 F1 96 6C,悪魔・不死生物に与えるダメージを増やす,악마·불사 대상 피해 상승,CE F8 5C 28 95 F2 7E 20 8D BD 20 C9 74 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0672_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0672,,2,0x12DF0,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0673_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0673,,1,0x12E1B,,AE F5 CB F2 77 F2 80 4A F0 C3 F0 7D B2 F2 5B 9D C2 E2 27 BA A1 56 F1 96 6C,別世界の魔物に与えるダメージを増やす,이계 마물 대상 피해 상승,6B B9 20 5C EA 20 8D BD 20 C9 74 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
